	expr	job_title	location_company	name_company	salary	time	url	url_company
34	3年以上 本科或以上	采购工程师 	深圳-龙华区	深圳市银星智能科技股份有限公司	10-17万	14小时前	https://m.liepin.com/job/1918824881.shtml	https://m.liepin.com/company/9536084/
35	3年以上 本科或以上	集群环境安全运维工程师（物联网平台） 	深圳-龙华区	深圳市银星智能科技股份有限公司	25-49万	14小时前	https://m.liepin.com/job/1919760061.shtml	https://m.liepin.com/company/9536084/
36	3年以上 本科或以上	Layout工程师 	深圳-龙华区	深圳市银星智能科技股份有限公司	11-18万	14小时前	https://m.liepin.com/job/1916285921.shtml	https://m.liepin.com/company/9536084/
37	3年以上 本科或以上	大数据开发工程师（Hadoop） 	深圳	知名共享经济云计算公司	48-64万	14小时前	https://m.liepin.com/a/14216365.shtml	
38	5年以上 本科或以上	前端开发负责人 	北京,上海,深圳	北京知名移动互联网公司	60-90万	14小时前	https://m.liepin.com/a/14273765.shtml	
39	3年以上 大专或以上	芯片/模块销售工程师 	深圳	暖芯迦	面议	14小时前	https://m.liepin.com/job/1918055523.shtml	https://m.liepin.com/company/8399320/
40	2年以上 硕士或以上	视觉算法工程师 	深圳	知名AR/VR公司	28-42万	14小时前	https://m.liepin.com/a/11079340.shtml	
41	1年以上 本科或以上	物联网开发工程师(蓝牙，Zigbee) 	深圳-宝安区	深圳市广联智通科技有限公司	7-12万	14小时前	https://m.liepin.com/job/1919270225.shtml	https://m.liepin.com/company/9355718/
42	1年以上 大专或以上	文案策划 	深圳	美资500强企业	12-18万	14小时前	https://m.liepin.com/a/14366077.shtml	
43	经验不限 本科或以上	市场专员 	深圳-南山区	研华（中国）	9-13万	14小时前	https://m.liepin.com/job/1915176238.shtml	https://m.liepin.com/company/5183488/
44	5年以上 本科或以上	车载BD总监（长三角/华南） 	上海,北京,深圳	某知名AI公司	42-56万	14小时前	https://m.liepin.com/a/13344949.shtml	
45	4年以上 本科或以上	蓝牙耳机软件工程师 	深圳	东莞某人力公司	26-43万	14小时前	https://m.liepin.com/a/14044825.shtml	
46	5年以上 本科或以上	MOEM Sales Manager 	深圳	某top UPS公司	28-42万	14小时前	https://m.liepin.com/a/14547993.shtml	
47	1年以上 大专或以上	结构工程师 	深圳	深圳市某知名科技有限公司	12-14万	14小时前	https://m.liepin.com/a/14725873.shtml	
48	3年以上 大专或以上	 亚马逊运营合伙人 	深圳-龙华区	某知名跨境电商公司	39-78万	14小时前	https://m.liepin.com/a/14641635.shtml	
49	3年以上 本科或以上	人工智能实验室-结构设计专家-深圳 	深圳	阿里巴巴	面议	14小时前	https://m.liepin.com/job/1919859161.shtml	https://m.liepin.com/company/1072424/
50	8年以上 本科或以上	法律市场总监 	深圳	互联网科技公司	80-128万	14小时前	https://m.liepin.com/a/14026247.shtml	
51	3年以上 本科或以上	技术支持工程师（AV） 	深圳	达实智能	12-15万	15小时前	https://m.liepin.com/job/1919254617.shtml	https://m.liepin.com/company/852591/
52	2年以上 大专或以上	广州、深圳--高级销售经理（SaaS/大数据/C轮） 	广州,深圳	国内某知名软件公司（SaaS/大数据/C 轮融资/独角兽企业）	36-71万	15小时前	https://m.liepin.com/a/13404491.shtml	
53	2年以上 大专或以上	广州、深圳--大客户销售（SaaS/大数据/C轮） 	广州,深圳	国内某知名软件公司（SaaS/大数据/C 轮融资/独角兽企业）	36-71万	15小时前	https://m.liepin.com/a/13405237.shtml	
54	3年以上 本科或以上	工程经理/主管 	深圳	深圳市镭神智能系统有限公司	面议	15小时前	https://m.liepin.com/job/1911839740.shtml	https://m.liepin.com/company/9157256/
55	2年以上 本科或以上	数据算法 	北京,上海,深圳	某某科技有限公式	26-52万	15小时前	https://m.liepin.com/a/13685661.shtml	
56	1年以上 大专或以上	PON软件件工程师 	深圳	珠海迈科智能科技股份有限公司	18-24万	15小时前	https://m.liepin.com/job/1917706833.shtml	https://m.liepin.com/company/9211035/
57	2年以上 大专或以上	华为荣耀招聘品牌操盘专员 	深圳-龙岗区	世界3大手机通信设备制造商	14-20万	15小时前	https://m.liepin.com/a/14734321.shtml	
58	5年以上 大专或以上	机器学习架构师 	深圳,广州,东莞	某知名互联网公司	30-60万	15小时前	https://m.liepin.com/a/13856085.shtml	
59	经验不限 硕士或以上	 研究员（智能制造类专业定向） 	深圳	力合科创集团有限公司	面议	15小时前	https://m.liepin.com/job/1916388607.shtml	https://m.liepin.com/company/5748992/
0	2年以上 大专或以上	华为荣耀招聘品牌操盘专员 	深圳	世界3大手机通信设备制造商	14-22万	15小时前	https://m.liepin.com/a/13411011.shtml	
1	2年以上 大专或以上	华为荣耀招聘品牌操盘专员 	深圳	世界3大手机通信设备制造商	14-22万	15小时前	https://m.liepin.com/a/13382597.shtml	
2	5年以上 本科或以上	QE工程师 	深圳	欣旺达	10-18万	15小时前	https://m.liepin.com/job/1918768905.shtml	https://m.liepin.com/company/1260961/
3	2年以上 大专或以上	华为荣耀招聘品牌操盘专员 	深圳	世界3大手机通信设备制造商	16-22万	15小时前	https://m.liepin.com/a/13382433.shtml	
4	1年以上 硕士或以上	移动端人工智慧演算法工程师 	深圳-龙华区	富士康科技集团ST	19-40万	15小时前	https://m.liepin.com/job/1916180977.shtml	https://m.liepin.com/company/9326979/
5	6年以上 本科或以上	项目部总监 	深圳	深圳瀚特英企业管理咨询有限公司	39-52万	16小时前	https://m.liepin.com/a/14681993.shtml	
6	5年以上 本科或以上	项目总监 	深圳	深圳瀚特英企业管理咨询有限公司	39-52万	16小时前	https://m.liepin.com/a/14628623.shtml	
7	经验不限 学历不限	智能化技术工程师 	深圳	南京筑慧宝信息科技有限公司	面议	17小时前	https://m.liepin.com/job/195670111.shtml	https://m.liepin.com/company/8845293/
8	3年以上 本科或以上	BA需求分析师 	深圳-南山区	深圳市智能制造软件开发有限公司	14-30万	前天	https://m.liepin.com/job/1911491686.shtml	https://m.liepin.com/company/9346816/
9	经验不限 硕士或以上	硬件研发总监-智能汽车方向 	深圳	Michael Page	面议	昨天	https://m.liepin.com/job/1915426995.shtml	https://m.liepin.com/company/1790705/
10	5年以上 本科或以上	外贸销售总监（IPC-百万年薪） 	深圳-宝安区	深圳奥尼电子股份有限公司	12-36万	昨天	https://m.liepin.com/job/1919564543.shtml	https://m.liepin.com/company/9143628/
11	经验不限 硕士或以上	博士/硕士招聘 	成都,深圳,上海	某集团公司	36-72万	昨天	https://m.liepin.com/a/14784911.shtml	
12	4年以上 本科或以上	大数据总监 	深圳	深圳某资本管理有限公司	36-60万	昨天	https://m.liepin.com/a/14783723.shtml	
13	8年以上 本科或以上	AI应用算法工程师 	西安,上海,深圳	某知名通讯科技公司	50-80万	昨天	https://m.liepin.com/a/14783667.shtml	
14	3年以上 本科或以上	算法技术经理 	深圳	O2O餐饮	56-84万	昨天	https://m.liepin.com/a/14783301.shtml	
15	5年以上 本科或以上	AI技术总监 	深圳	O2O餐饮	56-98万	昨天	https://m.liepin.com/a/14783423.shtml	
16	5年以上 大专或以上	系统架构工程师 	广州,深圳	知名家居公司	22-34万	昨天	https://m.liepin.com/a/14265425.shtml	
17	3年以上 大专或以上	文件制作工艺师 	深圳	深圳劲嘉新型智能包装有限公司	10-14万	昨天	https://m.liepin.com/job/1915797645.shtml	https://m.liepin.com/company/9463697/
18	2年以上 大专或以上	软件工程师 	深圳-龙华区	深圳市华韬智能技术有限公司	12-18万	昨天	https://m.liepin.com/job/1919825475.shtml	https://m.liepin.com/company/9702497/
19	2年以上 大专或以上	软件开发工程师 	深圳-龙华区	深圳市华韬智能技术有限公司	12-18万	昨天	https://m.liepin.com/job/1919391587.shtml	https://m.liepin.com/company/9702497/
20	3年以上 本科或以上	射频工程师 	深圳	咻享智能（深圳）有限公司	10-18万	昨天	https://m.liepin.com/job/1917801405.shtml	https://m.liepin.com/company/9460319/
21	1年以上 大专或以上	Java 服务器开发工程师 	深圳	咻享智能（深圳）有限公司	10-12万	昨天	https://m.liepin.com/job/1917801483.shtml	https://m.liepin.com/company/9460319/
22	3年以上 大专或以上	硬件工程师（蓝牙耳机、音响） 	深圳-龙岗区	深圳市敦拓电子有限公司	12-18万	昨天	https://m.liepin.com/job/1919307191.shtml	https://m.liepin.com/company/8541044/
