	expr	job_title	location_company	name_company	salary	time	url	url_company
28	1年以上 硕士或以上	云数据科学家 	上海	Automotive OEM/other automotive industry	24-36万	1个月前	https://m.liepin.com/a/13915537.shtml	
29	7年以上 本科或以上	高级机械工程师 	上海-浦东新区	某国内人工智能公司	30-36万	1个月前	https://m.liepin.com/a/14063259.shtml	
30	1年以上 本科或以上	QT开发工程师 	上海-普陀区	方立数码	7-12万	1个月前	https://m.liepin.com/job/1915407239.shtml	https://m.liepin.com/company/7928863/
31	经验不限 学历不限	硬件测试工程师（机器人） 	上海-普陀区	方立数码	10-20万	1个月前	https://m.liepin.com/job/1915407240.shtml	https://m.liepin.com/company/7928863/
32	3年以上 大专或以上	销售工程师 	上海-嘉定区	进联电子科技（上海）有限公司	7-10万	1个月前	https://m.liepin.com/job/1918178513.shtml	https://m.liepin.com/company/2538056/
33	1年以上 学历不限	资深销售 	北京,上海,杭州	某大型互联网AI人工智能公司	48-96万	1个月前	https://m.liepin.com/a/14027265.shtml	
34	5年以上 本科或以上	解决方案顾问 	上海	上海智臻智能网络科技股份有限公司	18-24万	1个月前	https://m.liepin.com/job/1918848307.shtml	https://m.liepin.com/company/8633258/
35	2年以上 本科或以上	WEB前端开发工程师 	上海-奉贤区	上海汇珏智能通讯科技有限公司	13-20万	1个月前	https://m.liepin.com/job/1918467071.shtml	https://m.liepin.com/company/9950119/
36	3年以上 本科或以上	运营专员 	上海	京东到家	5-7万	1个月前	https://m.liepin.com/job/1918838125.shtml	https://m.liepin.com/company/7952404/
37	5年以上 本科或以上	高级大数据平台开发工程师(上海) 	上海	360	面议	1个月前	https://m.liepin.com/job/1914709436.shtml	https://m.liepin.com/company/6429309/
38	3年以上 硕士或以上	销售 	上海	国内知名人工智能公司	10-14万	1个月前	https://m.liepin.com/a/13997083.shtml	
39	5年以上 本科或以上	金融云架构师 	上海	Baidu	面议	1个月前	https://m.liepin.com/job/1917643273.shtml	https://m.liepin.com/company/884492/
40	1年以上 硕士或以上	AI机器人应用产品经理岗 	上海	太平金融科技服务（上海）有限公司	面议	1个月前	https://m.liepin.com/job/1914318069.shtml	https://m.liepin.com/company/9389859/
41	3年以上 本科或以上	软件测试经理 	上海,北京	某知名人工智能公司	48-72万	1个月前	https://m.liepin.com/a/13988767.shtml	
