	expr	job_title	location_company	name_company	salary	time	url	url_company
1	3年以上 本科或以上	高级咨询顾问（解决方案） 	广州-海珠区	精硕科技（北京）股份有限公司	10-17万	前天	https://m.liepin.com/job/1918384071.shtml	https://m.liepin.com/company/9310489/
2	5年以上 本科或以上	高级产品经理 	北京,上海,广州	天翼云	51-93万	前天	https://m.liepin.com/a/14742899.shtml	
3	5年以上 学历不限	质量总监 	北京,上海,广州	国内某知名品牌公司	78-117万	前天	https://m.liepin.com/a/13779989.shtml	
4	5年以上 学历不限	产品总监 	深圳,广州,上海	互联网上市公司	150-225万	前天	https://m.liepin.com/a/13779467.shtml	
5	5年以上 本科或以上	高级产品经理 	北京,上海,广州	天翼云	59-93万	前天	https://m.liepin.com/a/14742567.shtml	
6	3年以上 本科或以上	自动驾驶大数据平台开发 	北京,上海,广州	国际某知名汽车集团研发中心	45-75万	前天	https://m.liepin.com/a/14229527.shtml	
7	3年以上 本科或以上	运营主管 	广州-黄埔区	广州印功夫网络科技有限公司	6-12万	前天	https://m.liepin.com/job/1914803510.shtml	https://m.liepin.com/company/8031680/
8	5年以上 本科或以上	采购主管 	广州-天河区	广州科技公司	9-16万	前天	https://m.liepin.com/a/14133369.shtml	
9	3年以上 本科或以上	高级数据分析师 	广州-海珠区	致景信息	12-24万	前天	https://m.liepin.com/job/1918287407.shtml	https://m.liepin.com/company/8448877/
10	3年以上 本科或以上	高级数据分析 	广州	致景信息	12-24万	前天	https://m.liepin.com/job/1918493185.shtml	https://m.liepin.com/company/8448877/
11	5年以上 本科或以上	产品总监 	广州	广州码上花信息科技有限公司	24-48万	前天	https://m.liepin.com/job/1919331039.shtml	https://m.liepin.com/company/10010547/
