	expr	job_title	location_company	name_company	salary	time	url	url_company
19	5年以上 本科或以上	小微金融产品经理 	杭州-西湖区	某大型科技金融公司	56-80万	2019-04-16	https://m.liepin.com/a/14315371.shtml	
20	4年以上 学历不限	大数据开发工程师 	杭州-西湖区	杭州某科技有限公司	19-32万	2019-04-16	https://m.liepin.com/a/14280213.shtml	
21	5年以上 本科或以上	智能服务事业部-高级产品专家-杭州 	杭州	阿里巴巴	面议	2019-04-16	https://m.liepin.com/job/1919202461.shtml	https://m.liepin.com/company/1072424/
22	3年以上 本科或以上	物流行业-BI分析师 	杭州	某知名互联网公司	60-96万	2019-04-16	https://m.liepin.com/a/14304265.shtml	
23	3年以上 本科或以上	资深数据分析师/数据leader 	广州,杭州	出海电商独角兽	42-70万	1个月前	https://m.liepin.com/a/13489413.shtml	
24	10年以上 本科或以上	智能硬件高级产品专家 	杭州	国内某知名互联网巨头公司	80-128万	1个月前	https://m.liepin.com/a/13933701.shtml	
25	3年以上 本科或以上	客户成功经理 	广州-天河区,杭州-下城区,重庆-渝北区	国内知名互联网公司	35-43万	1个月前	https://m.liepin.com/a/14291953.shtml	
26	5年以上 本科或以上	数据分析专家 	上海,北京,杭州	知名互联网金融公司	36-60万	1个月前	https://m.liepin.com/a/14279921.shtml	
27	3年以上 本科或以上	风险决策分析专家 	北京,上海,杭州	国内互联网金融公司独角兽	26-52万	1个月前	https://m.liepin.com/a/14279809.shtml	
28	2年以上 本科或以上	运营专家 	杭州	国内大型互联网公司	27-52万	1个月前	https://m.liepin.com/a/14278523.shtml	
29	3年以上 学历不限	资深数据分析师 	杭州-萧山区	国内知名电商公司	32-64万	1个月前	https://m.liepin.com/a/13752723.shtml	
30	3年以上 大专或以上	休食运营 	杭州	国内知名互联网公司	19-39万	1个月前	https://m.liepin.com/a/14277541.shtml	
31	5年以上 本科或以上	数据运营专家 	杭州	某知名大型互联网公司	36-66万	1个月前	https://m.liepin.com/a/14252691.shtml	
32	5年以上 学历不限	广告运营 	北京,杭州,上海	国内某知名互联网公司	36-54万	1个月前	https://m.liepin.com/a/14143005.shtml	
33	5年以上 本科或以上	交互设计专家 	杭州	知名社交零售平台	45-72万	1个月前	https://m.liepin.com/a/14138595.shtml	
34	5年以上 本科或以上	产品经理 	北京,上海,杭州	知名互联网公司	24-48万	1个月前	https://m.liepin.com/a/14270571.shtml	
35	8年以上 本科或以上	产品总监/专家（会员营销） 	杭州	苏宁易购	面议	1个月前	https://m.liepin.com/job/1918966307.shtml	https://m.liepin.com/company/2051657/
36	4年以上 本科或以上	手机报编辑主管 	杭州	卓望公司	18-24万	1个月前	https://m.liepin.com/job/1916201247.shtml	https://m.liepin.com/company/163754/
37	4年以上 本科或以上	新媒体体育编辑 	杭州-西湖区	卓望公司	10-18万	1个月前	https://m.liepin.com/job/1916643337.shtml	https://m.liepin.com/company/163754/
38	5年以上 学历不限	渠道产品专家（B类事业群-零售通产品部） 	杭州	国内知名网络公司	19-38万	1个月前	https://m.liepin.com/a/14263151.shtml	
39	2年以上 学历不限	产品经理 	杭州	浙江某科技有限公司	24-36万	1个月前	https://m.liepin.com/a/14155151.shtml	
40	3年以上 本科或以上	亲子账户运营 	杭州	国内上市互联网公司	40-58万	1个月前	https://m.liepin.com/a/14260567.shtml	
41	5年以上 本科或以上	新应用开发经理 	杭州	杭州福膜新材料科技股份有限公司	21-35万	1个月前	https://m.liepin.com/job/1917494251.shtml	https://m.liepin.com/company/9271450/
42	3年以上 本科或以上	团餐行业运营专家 	杭州	国内上市互联网公司	40-61万	1个月前	https://m.liepin.com/a/14258993.shtml	
43	3年以上 本科或以上	校园行业运营专家 	杭州	国内上市互联网公司	40-61万	1个月前	https://m.liepin.com/a/14258945.shtml	
44	5年以上 本科或以上	高级数据分析/数据运营专家（丁香医生&丁香妈妈） 	杭州-滨江区	丁香园	22-30万	1个月前	https://m.liepin.com/job/1919139555.shtml	https://m.liepin.com/company/6957860/
45	8年以上 本科或以上	技术总监 	杭州	知名金融公司	52-78万	1个月前	https://m.liepin.com/a/14254709.shtml	
46	3年以上 学历不限	产品运营（教育） 	杭州	某知名互联网公司	40-80万	1个月前	https://m.liepin.com/a/13957335.shtml	
47	5年以上 学历不限	产品总监 	杭州-西湖区	某互联网公司	37-60万	1个月前	https://m.liepin.com/a/13404703.shtml	
48	5年以上 本科或以上	Java开发专家 	杭州-西湖区	某知名互联网企业	37-60万	1个月前	https://m.liepin.com/a/14250635.shtml	
49	2年以上 学历不限	产品经理 	上海,杭州,广州	某某游戏公司	32-52万	1个月前	https://m.liepin.com/a/14232171.shtml	
50	4年以上 学历不限	产品专家 	杭州	国内某知名互联网公司	39-71万	1个月前	https://m.liepin.com/a/14241799.shtml	
51	3年以上 学历不限	资深产品经理 	杭州	国内某知名互联网公司	19-39万	1个月前	https://m.liepin.com/a/14242877.shtml	
52	8年以上 学历不限	产品开发总监 	杭州	上市电商公司	36-72万	1个月前	https://m.liepin.com/a/14239341.shtml	
53	3年以上 本科或以上	资深数据分析师 	杭州	国内某知名互联网公司	40-80万	1个月前	https://m.liepin.com/a/14219319.shtml	
54	7年以上 本科或以上	后端供应链产品总监 	杭州	国内某一线出口跨境电商企业	72-108万	1个月前	https://m.liepin.com/a/14236281.shtml	
55	5年以上 本科或以上	高级产品专家 	杭州,广州,深圳	国内知名大数据风控服务提供商	45-60万	1个月前	https://m.liepin.com/a/14235769.shtml	
56	5年以上 本科或以上	JAVA研发经理 	上海,杭州	某大型互联网企业	32-58万	1个月前	https://m.liepin.com/a/14166763.shtml	
57	5年以上 本科或以上	风险策略分析 	上海,杭州	国内某知名互联网公司	48-96万	1个月前	https://m.liepin.com/a/14178431.shtml	
58	5年以上 本科或以上	飞猪-数据运营专家-商家业务部 	杭州	阿里巴巴	面议	1个月前	https://m.liepin.com/job/1919104627.shtml	https://m.liepin.com/company/1072424/
59	2年以上 本科或以上	医学AI经理（产品） 	上海,杭州	某知名医疗AI公司	24-48万	1个月前	https://m.liepin.com/a/13667949.shtml	
0	3年以上 大专或以上	产品运营 	杭州-余杭区	杭州某互联网独角兽企业	12-18万	1个月前	https://m.liepin.com/a/14208157.shtml	
