	expr	job_title	location_company	name_company	salary	time	url	url_company
20	3年以上 硕士或以上	数据挖掘工程师 	上海,深圳	某知名集团旗下互联网科技公司	48-64万	14小时前	https://m.liepin.com/a/13686307.shtml	
21	8年以上 学历不限	营销产品总监 	深圳,上海	某知名上市集团旗下科技公司	160-208万	14小时前	https://m.liepin.com/a/14580131.shtml	
22	5年以上 本科或以上	销售、高级运营商渠道经理（北京/深圳/武汉） 	北京,武汉,深圳	某大型软件集团	18-24万	14小时前	https://m.liepin.com/a/13859137.shtml	
23	3年以上 本科或以上	产品经理 	深圳-福田区	知名基金集团	36-72万	14小时前	https://m.liepin.com/a/13971605.shtml	
24	3年以上 本科或以上	研发总监 	武汉,深圳,广州	知名贸易有限公司	36-43万	14小时前	https://m.liepin.com/a/13330389.shtml	
25	3年以上 本科或以上	高级销售经理 	珠海,无锡,深圳	国内知名能源公司	22-37万	14小时前	https://m.liepin.com/a/14330395.shtml	
26	1年以上 学历不限	高级网络数据分析师 	深圳	华为技术有限公司	18-36万	14小时前	https://m.liepin.com/a/14732091.shtml	
27	3年以上 学历不限	风险模型经理 	深圳	知名消费金融公司（持牌照）	36-60万	14小时前	https://m.liepin.com/a/13784139.shtml	
28	3年以上 本科或以上	职业教育-售前支持岗 	深圳	国内知名上市集团公司	27-54万	14小时前	https://m.liepin.com/a/14632139.shtml	
29	5年以上 大专或以上	产品开发组长 	深圳-龙岗区	深圳市瑞昌汇科技有限公司	13-18万	14小时前	https://m.liepin.com/job/1917349855.shtml	https://m.liepin.com/company/9579365/
30	1年以上 学历不限	研发总监  产品总监  产品负责人 	广州,深圳	广东知名母婴品牌公司	26-38万	14小时前	https://m.liepin.com/a/13247897.shtml	
31	8年以上 本科或以上	COO 	深圳-南山区	排队待上市企业	45-58万	14小时前	https://m.liepin.com/a/14383521.shtml	
32	5年以上 本科或以上	金融产品经理 	深圳,广州,北京	某汽车租赁公司	30-60万	14小时前	https://m.liepin.com/a/14576411.shtml	
33	3年以上 本科或以上	技术经理 	上海,北京,深圳	某知名上市公司	75-120万	14小时前	https://m.liepin.com/a/14035981.shtml	
34	5年以上 本科或以上	运营总监 	上海,北京,深圳	某国内上市公司	120-165万	14小时前	https://m.liepin.com/a/14034015.shtml	
35	8年以上 本科或以上	产品总监（财税类，金蝶、用友等产品优先） 	北京,厦门,深圳	某知名互联网 公司	28-42万	14小时前	https://m.liepin.com/a/14524487.shtml	
36	8年以上 本科或以上	财务产品总监 	北京,深圳,上海	某知名互联网 公司	42-70万	14小时前	https://m.liepin.com/a/14240215.shtml	
37	6年以上 大专或以上	高级产品经理/产品总监（APP或电商经验） 	厦门,北京,深圳	某知名互联网 公司	35-56万	14小时前	https://m.liepin.com/a/14386257.shtml	
38	3年以上 大专或以上	产品经理 	深圳	奇信股份	12-19万	14小时前	https://m.liepin.com/job/1918942393.shtml	https://m.liepin.com/company/8665726/
39	5年以上 硕士或以上	大数据专家 	北京,上海,深圳	500强企业	120-240万	14小时前	https://m.liepin.com/a/14540585.shtml	
40	3年以上 本科或以上	量化策略师 	深圳-南山区	某科技有限公司	64-96万	14小时前	https://m.liepin.com/a/13371515.shtml	
41	10年以上 本科或以上	架构师 	深圳	SW	100-130万	14小时前	https://m.liepin.com/a/13265367.shtml	
42	3年以上 本科或以上	资深商城运营岗 	北京,上海,深圳	ztx	39-45万	14小时前	https://m.liepin.com/a/14501633.shtml	
43	8年以上 学历不限	产品运营总监 	北京,上海,深圳	BKJF	56-84万	14小时前	https://m.liepin.com/a/14247697.shtml	
